HELI_IDENT	RMK_SEQ	REMARKS	CYCLE_DATE
KS51338	2	R due to terrain. FONE 802-6381/6383 CAUTION - N and W apch proh without clnc.  Tae Pung Fire Field lctd 2 NM S.  P-line 1 NM E fr NE to SW.  Radio twr approx 2 NM E (DH144155).	200302



KS51338	3	MISCELLANEOUS - Windsock on twr lctd midfld. ARRIVALS - EAST ARRIVAL - Ctc Yang Gu Twr at E IP (Nam Meyn) (DH153183).  Fly hdg 245  and rcv ldg clnc.  SOUTH ARRIVAL - Ctc Yang Gu Twr at S IP (Ferry) (CH0	200302



KS51338	4	91105). Flyhdg 015  and rcv ldg clnc. DEPARTURES - EAST DEPARTURE - Dep hdg 065 , rpt clear at E IP.  SOUTH DEPARTURE - Dep hdg 195 , rpt clear at S IP.	200302



KS51390	1	LIGHTING - Rwy 09 ALSF-1 nstd, station 1 cntrline bar not avbl, station 14 cntrline bar.  Rwy 27 ALSF-1 nstd. FUEL - J8	200204



KS51390	2	RESTRICTED - All acft PPR exc emerg AIREVAC and sked AMC msn, ctc Base OPS DSN 784-4222/1861 at least 24 hr prior but no earlier than 5 days in advance.  Acft must adhere to PPR block time +/- 30 min of sked ldg and dep. Tran acft ltd to1ap	200204



KS51390	3	ch to full stop ldg 0100-0900Z.  Rwy clsd 2nd and 4th Sat mthly 2300-0800Z.No vert tkof or ldg by F/W acft (AV8).  Copter apn clsd dur hr of darkness.  Tran anddivert acft rqr de-arm will ctc Base OPS (PTD).  Acft rqr RON for more than 1 d	200204



KS51390	4	ay ctc RWG DSN: 784-5753/8787.  Due to ltd maz on gnd (MOG) capability, any AMC trng msn rqr prior coord w/ AMC DSN 784-6500/4600. CAUTION - Dur VMC, all F/W acft must remain blw 1200 ft until past the afld bdry	200204



KS51390	5	to ensure separation for overhead tfc pat, unless otherwise cleared by ATC.  All VFR copter tfc maint at or blw 700 ft while in Arpt Tfc Area/CTLZ.  Hvy tfc toSuwon cros final apch to Osan Rwy 27 at 3000 ft.  Dur Rwy 09 opr use extreme ca	200204



KS51390	6	ution for acft opr in R-79 (KOON-NI GUNNERY RNG), lctd OSN 265/14.5 NM.  Rwy 09 GS OTS when acft with 144 ft wg span or larger are prk on Hot Cargo pad.  Orbiting copter tfc brg 030  /2.5 NM.  Extv copter tfc all quad.  Copters must maint a	200204



KS51390	7	min of 500 ft AGL over populated areas.  Acft taxiing in Diamonds not vis fr twr.  All helipads and acft prk areas unlgtd.  Lgtd bridge 3/4 NM final and lgtd road 1.5 NM E and 1/4 NM S of apch end Rwy 27 may be mistaken at ngt and lo wx fo	200204



KS51390	8	r Rwy apch lgts.  SFL opr at all times btn SS and SR, aircrews advise ATC to turn off SFL when not desired.  Lgt 67 ft twr 275 ft N of Rwy 09-27, 967 ft E of Rwy 09 thld, 8033 ft W of Rwy 27 thld.  Rwy 09 ILS GS abnormal location and height	200204



KS51390	9	- 275 ft North of Rwy cntrline, 67 ft high.  Twy C, D, E 50 ft wide.  Bird haz,see AP/3 Korea Supplementary Arpt Rmk for details. TRAFFIC PATTERN - See Pacific, Australasia and Antarctica Supplement (Section E)	200204



KS51390	10	for OSAN VFR PAT.  HELICOPTER - North tfc downwind will be flown at 500 ft MSLand base will be flown at 300 ft MSL or above til turn to final.  S tfc downwind will be flown at 700 ft MSL til final turn.  The downwind leg for the S pattern	200204



KS51390	11	will be flown 1 NM fr rwy to avoid obst/hsg area.  Left or rgt tfc may be flown to the rwy or the twy at the discretion of twr.  Avoid ovft of ordnance stor area 0.5 NM SE and E of rwy and 2.5 NM S of rwy cntrline.  LIGHT AIRCRAFT - Pat alt	200204



KS51390	12	will be 1200 ft MSL.  For Rwy 09 left turns, Rwy 27 rgt turns.  All maneuveringwill be N of rwy unless otherwise directed by twr.  It is essential that specified dist be maint to avoid being at co-alt with other acft on ILS apch.	200204



KS51390	13	NOISE ABATEMENT - Base quiet hr 1300-2100Z dly.  Dur quiet hr unsuppressed eng runs and nonessential acft opr are proh. MISCELLANEOUS - All 4 eng acft shutdown outboard eng after clearing rwy.  All AM	200204



KS51390	14	C msn acft ctc Air Mobility Control Cntr - (AMC Comd Post), call-sign BRICKWALL,30 min out with arr and dep info and coord concurrent svc.  HF fone patch to AMCC thru YOKOTA AWY.  AMC OPS clsd 1200-2100Z dly.  Wx DSN 784-5630/4377.  Acft p	200204



KS51390	15	lanning multi lcl sorties send msg to 7AF/DO and 51 OG/DO/MA/LGX/OSM.  VIP acftwith DV codes ctc PTD or Comd Post 30 min prior to ldg with arr msg and firm block time.  Tran acft exp 2 hr delay on wkend and dur exer for svc.  The stor of se	200204



KS51390	16	aled COMSEC packages SECRET and blw is avbl at Base OPS.  No COMSEC avbl at BaseOPS.  Acft with PAX must ctc ATOC DSN 784-4715.  Wx DSN 784-4377/5630.  Base OPS fax DSN 784-6434. Winds are est due to FMQ-13 wind sensors being accurate to w	200204



KS51390	17	ithin only +/- 4 Kt.  ATC/WX will not incl/relay wind corr into fcst/phraseology.  Therefore, aircrews will incorporate a +/- 4 Kt accuracy into their decision making process for flying opr.	200204



KS51390	18	ARRIVALS - Monitor Osan AB ATIS on 132.125 or 272.7 to rcv wx and afld info.Use ATIS code on initial call-up and state intentions/req.  Helicopters will call Osan Twr for entry into arpt tfc area.  Dur IMC ctc Osan APP for SVFR prior to e	200204



KS51390	19	ntering ctlz.    NORTHEAST ARRIVAL - Rpt NE POINT (CG303142) (OSN 043 /5 NM).  Fly drct to PADDY POINT (CG248087) (OSN 009 /1 NM).    SOUTHEAST ARRIVAL - Rpt SEPOINT (CG343012) (OSN 126/5.8 NM).  Fly drct to HILL 180 (CG251055) (OSN164 /0.	200204



KS51390	20	7 NM).    SOUTHWEST ARRIVAL - Rpt SW POINT (CG162014) (OSN 243 /5.5 NM).  Fly drct to HILL 180 (OSN 164 /0.7 NM).  Helicopters may proceed fr A-511 drct to HILL180.  All helicopters shall maintain at or blw 700 ft MSL while in the arpt tfc	200204



KS51390	21	area/ctlz. DEPARTURES - NORTHEAST DEPARTURE - Exit tfc pat and proceed to PADDY PT, then drct to NE POINT, rpt clear.    SOUTHEAST DEPARTURE - Exit tfc pat and proceed t	200204



KS51390	22	o HILL 180, then drct to SE POINT, rpt clear.    SOUTHWEST DEPARTURE - Exit tfc pat and proceed to HILL 180, then drct to SW POINT, rpt clear. TRANSITIONS - All helicopter tfc not ldg at A-511, K-55, or K-13 shall use the	200204



KS51390	23	Seoul/Busan Hwy for visual ref (E side for northbound tfc/W side for southboundtfc).   When transitioning K-55 call either NE or SE POINT as appropriate, fortfc advisories thru the Osan Area.   Also call clear of the valley due E of Osan.	200204



KS51390	24	All acft remain blw 700 ft MSL and within 500 meters of the hwy.  To simplify comm use the following format to req crossing: fr NE to SE POINT use call sign,type acft, then 'Chopper South with (appropriate ATIS code)'; fr SE to NE POINTuse	200204



KS51390	25	call sign, type acft, then 'Chopper North with (appropriate ATIS code)'.  This will alert the controller that your position is the Northeast/Southeast Point and are req transition to the S/N and you have the current ATIS.    Also rpt leavi	200204



KS51390	26	ng the area.  The controller will approve/disapprove crossing with the phrase:'Call sign, approved/disapproved.  Reason/tfc info.' If disapproved, circumnavigate the area.	200204



KS60058	1	FUEL - J8 - 3-4 hr delay for truck refuel. RESTRICTED - VFR only. TRAFFIC PATTERN - F/W - 1000 ft.  Glider - 800 ft. R/W - 500 ft W tfc.	200205



KS60058	2	ARRIVALS - Rpt over RP ALPHA (ED075937) or RP BRAVO (ED104889).	200205



KS60404	1	LIGHTING - Portable lgt avail. FUEL - J8.  24 hr PPR. CTC 201 AVN Logistics, fone 986-3825. CAUTION - 40 ft p-line 1500 ft S of afld.  2400 ft hill 2 NM W of rwy.  UAV Trai	200511



KS60404	2	ning Area active Mon-Fri 0600-0730, Sat 1300-1800, Sun 0800-1700, sfc to 600 ft AGL, 70-100 kts, within 2 NM. TRAFFIC PATTERN - E tfc only.	200511



KS60404	3	MISCELLANEOUS - Opr 24 HR Mon-Fri; 2300-0800Z Sat; clsd Sun and Hol.  Windsock lctd E cntr of rwy. ARRIVALS - NORTHEAST ARRIVAL - Ctc Po Cheon Twr at CP A (CG421957), flw rgt si	200511



KS60404	4	de of river to tfc pat.  SOUTHEAST ARRIVAL - Ctc Po Cheon Twr at CP B (CG426883), proceed to tfc pat.  SOUTHWEST ARRIVAL - Ctc Po Cheon Twr at CP C (CG368883), flw rgt side of Hwy 43 to tfc pat.  C 250 ARRIVALS - Proceed drct fr CP A or CP	200511



KS60404	5	C. DEPARTURES - NORTHEAST DEPARTURE - Rpt clear at CP A.  SOUTHEAST DEPARTURE - Rpt clear at CP B.  SOUTHWEST DEPARTURE - Rpt clear at CP C.	200511



KS70967	1	LIGHTING - Rwy edge lgt provided on pilot req. FUEL - J8. RESTRICTED - OPR 2300-0800Z daily, 25 hr PPR. All VFR acft PPR exc emerg, ctc Ba	200303



KS70967	2	se Ops ROKA DSN 967-5392 (COMM) 031-634-2202/5392 at least 1 hr prior and IFR acft, 24 hr PPR. Special VFR acft transition through W side of the rwy due to collision potential.	200303



KS70967	3	CAUTION - 334ft bldg W of rwy.  548ft mt NE of rwy.  225ft hill with 43ft wires N of rwy.  (RK)R17 lctd 10 NM NE of afld. TRAFFIC PATTERN - VFR acft use S tfc pat 1200ft MSL and IFR acft use N tfc pat 2	200303



KS70967	4	500ft MSL. MISCELLANEOUS -  COMMUNICATIONS - SOLAR TWR 55.95 (FM) 316.85 123.5 GND CON 51.15 (FM).	200303



KS70967	5	ARRIVALS - NORTH or WEST ARRIVAL - Ctc Solar Twr at CP B (CG604223).  Fly hdg 175  until abeam afld.  Turn left to 095  to tfc pat.  SOUTH ARRIVAL - Ctc SolarTwr at CP A (CG619075).  Fly dct CP D (CG651138), fly hwy to tfc pat.  EAST ARR	200303



KS70967	6	IVAL - Ctc Solar Twr at CP C (CG710183).  Fly W and enter tfc pat. DEPARTURES - NORTH DEPARTURE - Dep tfc pat W til crossing 4-lane hwy, then turn to 355  to CP B, rpt clear.  SOUTH DEPARTURE - Dep tfc pat and flw hwy S to CP	200303



KS70967	7	A, rpt clear.  EAST DEPARTURE - Dep tfc pat and fly E to CP C, rpt clear. TRANSITIONS - TRANSITION S TO N, N TO S: CTC TWR AT RPT 'A' OR 'B' TRANSITION VIA RPT 'E' (CG 566150).	200303



KS71169	1	LIGHTING - Rwy (1 hr PPR) FUEL - J8. Fone 830-6751/3. RESTRICTED - Susaek Crdr will be rstd to those acft arr or dep the Susaek Airdro	200206



KS71169	2	me (G 113).  Entry into the Susaek Crdr must be made fr the (RK)-P73 VFR RTE at either SP-1 or SP-7 depending on direc of flt.  Acft flying along the (RK)P-73 VFR RTE shall maintain at or abv 1500 ft AGL while in Gimpo Ctlz for ns abtmt. Af	200206



KS71169	3	lt plan will be submitted 30 min prior to arr.  Prior to entering the Susaek Crdr, acft will request FCC South to confirm that CDC is aware of the flight path into Susaek.  Acft without an operational Indentification-Friend-or-Foe (IFF) tra	200206



KS71169	4	nsponder and operational Guard frequencies are proh fr flying into the Susaek Crdr and (RK)-P73 VFR RTE. Flights will maintain an alt of 1000 ft or abv, wx permitting, except when ldg and tkof.   Avoid ovft school bldg NE of afld.	200206



KS71169	5	CAUTION - (RK)P-73B begins 1640 ft E of afld.  G 113 lctd within Gimpo Ctlz.  550 ft rdo ant 0.5 NM fr S end Rwy 32. TRAFFIC PATTERN - SW, F/W-800 ft, R/W-600 ft.	200206



KS71169	6	MISCELLANEOUS - Opr 2300-0800Z Mon-Fri; 2300-0300Z Sat; OT 1 hr PPR.  Windsock on rgt side of apch end Rwy 32. ARRIVALS /DEPARTURES - Flt shall proceed along a line connecting the following	200206



KS71169	7	check points:  SP1     Hill 55                     CG118589     37  33 25'N 12652 07'E  SP2     Sangam Dong       CG133608     37  34 30'N 126  53 12'E  SP3 3 Way Int                CG135621     37  35 15'N 126  53 17'E  SP4     Road	200206



KS71169	8	CG112647     37  36 35'N 126  51 42'E  SP5     Seodumul CG101662     37  37 20'N 126  50 52'E  SP6     3 Way Int CG080656     37  37 00'N 126  49 27'E  SP7     S Edge of               CG0656	200206



KS71169	9	32     37  36 00'N 126  49 00'E              Haengju Bridge  SP8     Gung San CG093608     37  34 00'N 126  50 26'E	200206



KS99729	1	RESTRICTED - Opr 2300-0800Z, OT 3 hr PPR, fone G-407. CAUTION - NO FLY LINE 1640ft N.  Pilots on apch to Rwy 24 use extreme caution due to 20ft fone pole 150ft fr apch end rwy.  Black cables, easily seen, 10ft blw	200505



KS99729	2	hi-wires on same pole.  Dike 15ft hi obst apch to Rwy 06. TRAFFIC PATTERN - SE, F/W-1000ft, R/W-500ft. MISCELLANEOUS - Rwy edges mrk by white stone mrk.  Ditch 1.5ft deep ea side of r	200505



KS99729	3	wy outboard of mrk. ARRIVALS - SOUTH ARRIVAL - Ctc FCC Grant over KWAN DAE BAWI (DH523436), fly 360  to tfc pat.  SOUTHEAST ARRIVAL - Ctc FCC Grant over SONG JI HO (DH5765434), f	200505



KS99729	4	ly 307  to tfc pat. DEPARTURES - SOUTH DEPARTURE - Dep hdg 180  to KWAN KAE BAWI, rpt clear.  SOUTHEAST DEPARTURE - Dep hdg 127  to SONG JI HO, rpt clear.	200505



KS99731	1	LIGHTING - Rwy lgtd SS-SR. FUEL - J8. RESTRICTED - Attended Mon-Fri 2400-0800Z. 4 hr PPR for all OPS while attended, 2	200411



KS99731	2	4 hr PPR for all other times. Acft limited to hover tkof and ldg using cntr of rwy.  No run/roll on ldg by any acft larger than OH-58.  Trans acft ctc Saber Opsfor instr. Wheeled gear acft land/depart abeam fire station and gnd taxi to/fr	200411



KS99731	3	prk. Helicopter landing area - 2 Hr PPR fr Incheon FIS. Daytime only (VFR and Special VFR cond). CAUTION - Extv aided tfc SS-SR.  Extv gnd pers crossing rwy. Mt on E and W side	200411



KS99731	4	of fld.  Wires on E side.  75 ft lgt poles SW corner of afld.  Windsock vcnty midfield hangar. TRAFFIC PATTERN - W only, day 600 ft, night 400 ft aided, 600 ft unaided.	200411



KS99731	5	NOISE ABATEMENT - Avoid ovft Camp Stanton E side of afld.  Avoid ovft of school N end of heliport. MISCELLANEOUS - Saber Ops 734-5762/5405.	200411



KS99731	6	ARRIVALS - See arpt sketch for recommended flt path when ldg S.  NORTH PASS ARRIVAL- ctc Stanton advsy at X-TOWN (CG129912), fly inbd at 600 ft AGL on the W side of Hwy 307, enter tfc pat.    SOUTH ARRIVAL - Ctc Stanton at MONUMENT (CG118	200411



KS99731	7	806), fly inbd at 600 ft AGL on E side of Hwy 307, enter tfc pat.    SOUTH PASS ARRIVAL - Ctc Stanton at WATERWORLD (CG137826), fly inbd at 600 ft AGL N side ofroad to INTERSECTION (CG115851), enter tfc pat N of ridge line.    EAST ARRIVAL	200411



KS99731	8	- Ctc Stanton at SAX LAKE (CG156863), fly inbd at 600 ft AGL on N side of Hwy349 to BRIDGE (CG108866) before lft turn into tfc pat.  WEST Arrival - Ctc Stantonat STACKS (CG062851), fly inbd 068  to bend in RR BERM (CG085860), before rt tu	200411



KS99731	9	rn into tfc pat. DEPARTURES - Outbd alt 600 ft til clear of ATA.  See arpt sketch for recommended flt path when dep to N.	200411



KS99731	10	TRANSITIONS - Acft crossing Stanton ATA wo ldg ctc Stanton advsy (Saber OPS) and maint 1000 ft. Report clear of ATA. All request to desend below 1000 ft whilecrossing Stanton ATA must be approved through Saber OPS.	200411



KS99756	1	RESTRICTED - Opr 24 hr Mon-Fri, 2300-0800Z Sat, Sun and Hol. CAUTION - Rifle rng lctd in tfc pat.  Chk rwy cond before ldg.  Buffer Zone 1.5 NM NW.	200506



KS99756	2	TRAFFIC PATTERN - S only 1600 ft. MISCELLANEOUS - No ops rdo.  Arpt is marked CP-21 on DMZ map. ARRIVALS - SOUTHEAST ARRIVAL - Ctc FCC Lee over CP A (CH773280).  Fly NNW on t	200506



KS99756	3	he right side of Rte 5 to CP C (CH760352), then W to tfc pat.  SOUTHWEST ARRIVAL- Ctc FCC Lee over CP B (CH663332).  Fly NNE til intcp Rte 5, flw Rte 5 to CP D(CH713369), then E to tfc pat.	200506



KS99756	4	DEPARTURES - SOUTHEAST DEPARTURE - Dep tfc pat SE to CP C, then SSE to CP A, rpt clear.  SOUTHWEST DEPARTURE - Dep tfc pat to W to CP D, flw Rte 5 to intersection, then S to CP B, rpt clear.	200506



KS99769	1	LIGHTING - 1 hr PPR, fone 700-7331. RESTRICTED - TWR OPR 24 HR Mon-Fri, 2300-0800Z Sat, Sun and Hol. CAUTION - 690 ft hills S.  60 ft AGL water tank 656 ft E.	200511



KS99769	2	TRAFFIC PATTERN - NW at 800 ft.  Enter downwind at 45 . MISCELLANEOUS - Windsock 95 ft SE of pad. ARRIVALS - EAST ARRIVAL - Ctc Sansung Twr at CP A (CG500552), fly dir to CP C	200511



KS99769	3	(CG377686), proceed S to enter tfc pat.    NORTH ARRIVAL - Ctc Sansung Twr at CPC (CG377686), proceed S to enter tfc pat.    WEST ARRIVAL - Ctc Sansung Twr at CP B (CG328553), proceed NE to enter tfc pat.  SOUTH ARRIVAL - Ctc Twr at CP D (	200511



KS99769	4	CG436517), proceed NE to enter tfc pat. DEPARTURES - EAST DEPARTURE - Dep tfc pat to the N, overfly CP C, fly to and rpt clear at CP ALPHA.    NORTH DEPARTURE - Dep tfc pat to the N, rpt clear at CP	200511



KS99769	5	C.    WEST DEPARTURE - Dep tfc pat to the W, rpt clear at CP B.  Dep alt - 500 ft AGL.  SOUTH DEPARTURE - Dep tfc pat to the S, rpt clear of CP D.	200511



KS99774	1	LIGHTING -  N 40 helipad only. FUEL - J8 (hot refuel avbl) wkd 0001-1500Z, Sat-Sun 0001-0800Z, exc hol. OT req 2 hr PPR. Cold refuel 3 hr PPR during duty hr (2300-0800Z) OT 24 hr PPR.	200511



KS99774	2	RESTRICTED - Ldg lgt rqr for all acft arr, dep and trns at or below 1400 ft haz cargo transfer area - N 40 prk pads 1-4. PPR for haz cargo tranfer at H-207. Tran acft 2 hr PPR for prk. CH 46/47 acft ldg not authorized. No ovft Northstar rin	200511



KS99774	3	g 1 NM WNE (CG307772). Formation tkof and ldg - Max 5 acft N40 Twy. CAUTION - Extv R/W tfc within 5 NM. Extv aided tfc SS-SR. Mt all sides, near W side of fld. Wires on all sides, 60 ft trees S of heliport. Lgtd windsocks vcnty	200511



KS99774	4	E and W ramp pads. Outbd tfc dep H 207. Hi wires approx 1.5 miles S of CP Church(CG340829). TRAFFIC PATTERN - E only, 600 ft N 40 pad dep to N land to S.	200511



KS99774	5	NOISE ABATEMENT - Avoid ovft Camp Stanley and Songsan-Dong. Avoid ovft of Mongadae 1 NM NW (CG313778). MISCELLANEOUS - Monitor CTAF 37.2 or Wild Cards OPS 31.75 for tfc advsy when twr	200511



KS99774	6	clsd. ARRIVALS - NORTH ARRIVAL - Ctc Cochran Twr over CP CHURCH (CG340829) at 900 ft, remain E of 1 Mile Mt (CG326785) and proceed drct to H-207.    SOUTH ARRIVAL -	200511



KS99774	7	Ctc Cochran Twr over CP BRIDGE (CG354706) at 900 ft, flw rgt side of Hwy 312 toH 207.    WEST ARRIVAL - Ctc Cochran Twr vcnty CP JACKSON PASS (CG241783) and descend to 900 ft, proceed via P-73 VFR Rte.  Rpt over CP SOCCER FIELD (CG302780)	200511



KS99774	8	, proceed drct to H-207. Remain clr of apartment complexes. TFC vcnty H 207 and H 209.    NORTHWEST ARRIVAL - Ctc Cochran Twr over CP FLAT TOP (CG248841), descent to 900 ft, proceed to CP RIVER INT (CG286791), to CP SOCCER FIELD (CG302780)	200511



KS99774	9	to H-207. Tfc vcnty H 207 and H 209. DEPARTURES - NORTH DEPARTURE - Cross BANANA SPLITS (CG305813) at 1000 ft, proceed drct toCP CHARLIE (CG298836).    SOUTH DEPARTURE - Cross CP SOUTH (CG343749)	200511



KS99774	10	at 1000 ft, fly lft side of Hwy 312 to CP BRIDGE (CG354706). Inbd tfc to H 207 crossing CP S at 900ft and acft transitioning P-73.    WEST/P-73 DEPARTURE - Maxclimb to 1000 ft via P-73 RTE.  Cross CP 16 at asgn alt, rpt clear at CP JACKSO	200511



KS99774	11	N PASS (CG241783).  WEST/H 209 - See H 209 arr pro. Tfc vcnty h 207, H 209 and P-73 RTE. TRANSITIONS - RKP73 TRANSITIONS - Acft OPR solely btn CP 16-CP 18 on P-73 RTE	200511



KS99774	12	or blw 1400 ft may use Cochran Twr in lieu of P-73 Master Con.	200511



KS99775	1	LIGHTING - Helipad FUEL - Hot POL avbl fr 0000-1300Z wkend, clsd Korean and US hol. J8 - R/W, no ROK acft. Cold refuel avbl 24 hr PPR rqr, Ctc Eagle Ops 721-2999/2302/2727.	200205



KS99775	2	RESTRICTED - Offl bus only.  24 hr PPR VIP ldg H 401 or H 416 and CH-47 hot refuel (M721-2999/2302) upon ldg/dep notify Eagle Ops 35.80. Ltg tran prk. All gnd opr will be announced on 35.80. Trans acft will park on trans prk T1 - T9, btn 'C	200205



KS99775	3	' and 'D' twy. V1/V2 are reserved for VIP prk. H1 - H5 are used for holding fuel. C1 - C2 are used for the compass rose. CAUTION - Extv hi-speed F/W maneuvers at Wonju AB, W of helipad.  Avoid ovft of	200205



KS99775	4	acft on twy and prk. TRAFFIC PATTERN - R/W - E only, downwind 1200 ft, crosswind/base 1000 ft. NOISE ABATEMENT - Avoid ovft within 1 km of grid coord DG096385 vcty CP GOLF.	200205



KS99775	5	MISCELLANEOUS - A new highway section runs E of Wonju AB btn grid coord DG095462and DG084423.  Com ltd to line of sight blw 3500 ft due to terrain.  SVFR R/W min day 500/1, ngt 1000/1.  VFR min 1200/3.  E ramp (pads 1-33) named 'Lightning	200205



KS99775	6	Ramp'.  E ramp (pads 4-11, 15-22, 26-33) area reserved for 1/6 Cav.  E ramp (pads 1-3, 12-14, 23-25) are reserved for G Co 52nd Avn.  W ramp (pads 36-47) are named 'Talon Ramp' desg for trans prk. Pads 34 and 35 reserved for VIP prk.  Hot P	200205



KS99775	7	ad 48 desg for acft able to accept D-1 fuel nozzle.  Pad 49 is desg for acft that accept all other fuel nozzles.  Pad 50-54 are for overflow prk and Pad 55 is the compass rose.  Both Pads 55 and 56 may be used for over flow prk when all oth	200205



KS99775	8	er pads are occupied. ARRIVALS - Arr and Dep H 401 will be in the same dir as Wonju AB.  F/W tfc arr/dep Wonju will have priority over R/W tfc.  R/W tfc, when req by controllers, wil	200205



KS99775	9	l hold, extend, or dep the tfc pat as directed to allow for spacing.  Tfc ldg tothe N will not descent blw 600 ft when ldg at H 401 til abm the hgr at the N end of the Wonju parl twy.  Do not overfly acft taxiing on the Wonju rwy/parl twy	200205



KS99775	10	anytime.  Acft will remain blw 2000 ft in ctlz/ata.  All formations must use 'C'twy for tkof and ldg.  Single acft tfc at H 401 must tkof and land to the helipad on 'C Twy'.    NORTH ARRIVAL - When Rwy 21 in use, maintain 1000 ft, ctc Wonj	200205



KS99775	11	uTWR at GUNSIGHT NOTCH (DG076638), proceed to CP ECHO (DG152500) for straight inapch. Maintain 1000 ft til approx 1 km E of ROMEO (DG103473) then descend to lnd at H 401.  When Rwy 03 in use, ctc Wonju TWR at CP ECHO, maintain 1000 ft, fol	200205



KS99775	12	low stream to BRIDGE (DG166444), follow Hwy 4 to CP FOXTROT (DG123433), follow Hwy 42 to CP GOLF (DG095383), enter rgt base, fly to rgt side of parl twy, maintain 600 ft til past maint hanger N end of parl twy and land at H 401.   SOUTH ARR	200205



KS99775	13	IVAL- When Rwy 21 in use, ctc Wonju TWR at MUNMAK (CG945293), maintain 1000 ft and proceed to CP GOLF, follow Hwy 42 to CP FOXTROT, follow Hwy 4 to BRIDGE, follow stream to CP ECHO and enter final for H 401.  Maint 1000 ft til approx 1 km E	200205



KS99775	14	of ROMEO then descend and land at H-401.  When Rwy 03 in use, ctc Wonju TWR at MUNMAK, make straight in app.  Fly to rgt side of parl twy, maintain 600 ft til past maint hanger N end of parl twy and land at H 401.	200205



KS99775	15	DEPARTURES - NORTH DEPARTURE -  When Rwy 03 in use, make straight out dep, climb to and maint 800 ft, proceed to CP ROMEO remaining E of RESEVOIR then proceedoutside of ctlz to CP ECHO.  When Rwy 21 in use, make a climbing left turn to S	200205



KS99775	16	side of water twr, climb to and maintain 800 ft, proceed drct to CP FOXTROT 1200, follow Hwy 4 to BRIDGE, follow stream to CP ECHO, proceed outside of ctlz to GUNSIGHT NOTCH.   SOUTH DEPARTURE -  When Rwy 21 in use, make straight out dep v	200205



KS99775	17	ia left side of parl twy.  Maintain 600 ft til S of control twr then proceed drct toCP FOXTROT, follow Highway 50 to BRIDGE, follow stream to CP ECHO, remain outside of ctlz to the N.  When Rwy 03 in use, make downwind dep, climb to and mai	200205



KS99775	18	nt 800 ft, proceed to CP FOXTROT, follow Hwy 42 to CP GOLF, clear ctlz at MUNMAK.	200205



KS99779	1	FUEL - J8, cold, 24 hr PPR 764-4072/4309, Mon-Fri (2300-0800Z) excld US/KN Hol, OT 48 hr PPR, ltd 300 gal, no reful KS acft.  Wx unavlb, ctc HUMPHREYS wx 753-7743/7740	200506



KS99779	2	RESTRICTED - Ltd use afld for mil R/W acft only. 24 hr PPR or last day before USROK hol 764-4072/4309, MSN estl wkend and  hol 764-4544. Acft larger than H-60 rqr AREA IV CDR apvl, 72 hr PPR. No external loads. Rolling or running tkof or l	200506



KS99779	3	dg proh. Trans acft prk A3, A4 then BRAVO row, ovflow prk on C row.  VIP drop-off or pickup on C1, No shutdown.  H-60 formation arr or dep ltd to 2 acft, largeracft formation arr or dep proh.	200506



KS99779	4	CAUTION -  No forward taxi fr prk pads, all acrt  back taxi to centerline and proc to gnd taxi. TRAFFIC PATTERN - N tfc only, downwind 1000 ft, crosswind base 800 ft. Pref ldg	200506



KS99779	5	10, tkof 28 NOISE ABATEMENT - Extreme noise sensitive area - all acft conduct steep apch. Nohover taxi for wheeled acft. Min eng runup and time at fly. Hover proh exc for	200506



KS99779	6	maint and will be conducted over helipad. Quiet hrs 2200-0600L, trng flights during these times proh w/o PPR. CAMP WALKER CANTONMENT AREA S of H-805 has been designated a noise abatement area. Ovflt CAMP WALKER proh.	200506



KS99779	7	COMMUNICATION - WALKER ADVSY 122.5. WALKER OPS 233.8. Ctc K-2 TWR first rpt nbndand immed after tkOf outbnd or closed tfc. Make addnl call on CTAF. All acft rpt arr or dep to WALKER OPS.  TIMES - WALKER OPS - 0000-0800Z wkd. closed US and	200506



KS99779	8	KS hol. ARRIVALS - WEST ARRIVAL - rpt PUNCHBOWL (DE558723) or SW STRIP (DE554639), contdrct to POND (DE603665) at 1000 ft MSL. Cont str-in for ldg 10 or enter right tfc	200506



KS99779	9	for ldg 28.   EAST ARRIVAL - rpt 25 STORY BLDG (DE782655), 600 ft AGL, Cont drct ROK COMPOUND (DE681663), climb to 1000 ft after passing ROK COMPOUND. Cont str-in for ldg 28 or enter tfc for ldg 10.   K-2 TO H-805 - Depart K-2 as directed	200506



KS99779	10	byTWR, proceed drct to entry downwind for ldg 10 or enter right base for ldg 28. DEPARTURES - WEST DEPARTURE - rwy 28 - climb to 1000 ft, fly drct POND (DE603665	200506



