ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE	ALT_MIN	TRAN_ALT	TRAN_LVL	RTE_TYPE_QUAL
US73243	3	B21    LOC/DME BC RW21	KZ		2005356	6	FAA		200513	A			
US73243	3	D21    VORDME RW21	KZ		2005356	9	FAA		200513	A			
US73243	3	G03    RNAV (GPS) RW03	KZ		2005356		FAA		200513	A			J
US73243	3	G21    RNAV (GPS) RW21	KZ		2005356		FAA		200513	A			J
US73243	3	G30    RNAV (GPS) RW30	KZ		2005356		FAA		200513	A			J
US73243	3	S03    VOR RW03	KZ		2005356	21	FAA		200513	A			
US73243	3	T03    TACAN RW03	KZ		2005356	21	FAA		200513	A			
US73243	3	T21    TACAN RW21	KZ		2005356	9	FAA		200513	A			
US73343	1	BUNTS1	KZ		2006047		FAA		200602	A			
US73343	1	DPNT4	KZ		2006047		FAA		200602	A			
US73343	1	VCN8   CEDAR LAKE8	KZ		2006047		FAA		200602	A			
US73343	3	B06    LOC BC RW06	KZ		2005300	7	FAA		200511	A			
US73343	3	I24    ILS RW24	KZ		2005300	12	FAA		200511	A			
US73343	3	L24    LOC RW24	KZ		2005300	12	FAA		200511	A			
US73343	3	V06    VOR RW06	KZ		2005300	12	FAA		200511	A			
US73343	3	V24    VOR RW24	KZ		2005300	19	FAA		200511	A			
US73345	1	DANDD5	KDEN		2005244		FAA		200509	TA			
US73345	1	LANDR5	KDEN		2005244		FAA		200509	TA			
US73345	1	LARKS5	KDEN		2004274		FAA		200410	TA			
US73345	1	POWDR5	KDEN		2005244		FAA		200509	TA			
US73345	1	QUAIL5	KDEN		2005244		FAA		200509	TA			
US73345	1	RAMMS5	KDEN		2005244		FAA		200509	TA			
US73345	1	SAYGE5	KDEN		2005244		FAA		200509	TA			
US73345	1	TOMSN4	KDEN		2005244		FAA		200509	TA			
US73345	2	DCBEL2	KDEN		2004050		FAA		200402	TA			
US73345	2	PIKES3	KDEN		2004050		FAA		200411	TA			
US73345	2	PLAIN3 PLAINS3	KDEN		2004106		FAA		200404	TA			
US73345	2	ROCKI4	KDEN		2004106		FAA		200404	TA			
US73345	2	YELLO3 YELLOWSTONE3	KDEN		2004162		FAA		200406	TA			
US73345	3	C34R   ILS RW34R(CAT II)	KDEN		2004050	1B	FAA		200402	TA			
US73345	3	C35L   ILS RW35L (CAT II)	KDEN		2004050	3A	FAA		200402	TA			
US73345	3	C35R   ILS RW35R (CAT II)	KDEN		2004050	1B	FAA		200402	TA			
US73345	3	G07    RNAV (GPS) RW07	KDEN		2003247		FAA		200309	TA			J
US73345	3	G08    RNAV (GPS) RW08	KDEN		2005188		FAA		200507	TA			J
US73345	3	G16L   RNAV (GPS) RW16L	KDEN		2003247	A	FAA		200413	TA			J
US73345	3	G16R   RNAV (GPS) RW16R	KDEN		2004106	A	FAA		200404	TA			J
US73345	3	G17L   RNAV (GPS) RW17L	KDEN		2005188		FAA		200507	TA			J
US73345	3	G17R   RNAV (GPS) RW17R	KDEN		2003247		FAA		200413	TA			J
US73345	3	G25    RNAV (GPS) RW25	KDEN		2003359		FAA		200313	TA			J
US73345	3	G26    RNAV (GPS) RW26	KDEN		2003247		FAA		200309	TA			J
US73345	3	G34L   RNAV (GPS) RW34L	KDEN		2004106	A	FAA		200404	TA			J
US73345	3	G34R   RNAV (GPS) RW34R	KDEN		2003247	A	FAA		200309	TA			J
US73345	3	G35L   RNAV (GPS) RW35L	KDEN		2003247		FAA		200309	TA			J
US73345	3	G35R   RNAV (GPS) RW35R	KDEN		2003247		FAA		200309	TA			J
US73345	3	I07    ILS RW07	KDEN		2004050	2	FAA		200402	TA			
US73345	3	I08    ILS RW08	KDEN		2005188	4	FAA		200507	TA			
US73345	3	I16L   ILS RW16L	KDEN		2004050	2A	FAA		200402	TA			
US73345	3	I16R   ILS RW16R	KDEN		2004106	A	FAA		200404	TA			
US73345	3	I17L   ILS RW17L	KDEN		2005188	3	FAA		200507	TA			
US73345	3	I17R   ILS RW17R	KDEN		2004050	2	FAA		200402	TA			
US73345	3	I25    ILS RW25	KDEN		2004050	2	FAA		200402	TA			
US73345	3	I26    ILS RW26	KDEN		2004050	2	FAA		200402	TA			
US73345	3	I34L   ILS RW34L	KDEN		2004106	A	FAA		200404	TA			
US73345	3	I34R   ILS RW34R	KDEN		2004050	1B	FAA		200402	TA			
US73345	3	I35L   ILS RW35L	KDEN		2004050	3B	FAA		200402	TA			
US73345	3	I35R   ILS RW35R	KDEN		2004050	1B	FAA		200402	TA			
US73345	3	L08    LOC RW08	KDEN		2005188	4	FAA		200507	TA			
US73345	3	L16R   LOC RW16R	KDEN		2004106	A	FAA		200404	TA			
US73345	3	L17L   LOC RW17L	KDEN		2005188	3	FAA		200507	TA			
US73345	3	L34L   LOC RW34L	KDEN		2004106	A	FAA		200404	TA			
US73373	3	L04    LOC RW04	KZ		2005356	5D	FAA		200513	TANA			
US73373	3	N04    NDB RW04	KZ		2005356	4C	FAA		200513	TANA			
US73373	3	O04    GPS RW04(OVERLAY)	KZ		2005356	4C	FAA		200513	TANA			
US73380	1	BOJID1	KPHL		2005356		FAA		200513	TA			
US73380	1	BUNTS1	KPHL		2006047		FAA		200602	TA			
US73380	1	DPNT4	KPHL		2006047		FAA		200602	TA			
US73380	1	SLATT1	KPHL		2006047		FAA		200602	TA			
US73380	1	SPUDS1	KPHL		2005244		FAA		200509	TA			
US73380	1	VCN8   CEDAR LAKE8	KPHL		2006047		FAA		200602	TA			
US73380	3	EVORA  VORDME-A	KPHL		2005132	2	FAA		200505	TA			
US73380	3	I09L   ILS RW09L	KPHL		2005132	4A	FAA		200505	TA			
US73380	3	I09R-1 ILS RW09R	KPHL		2005356	9	FAA		200513	TA			
US73380	3	I09R-2 CONVERGING ILS RW09R	KPHL		2005132	4	FAA		200505	TA			
US73380	3	I17-1  ILS RW17	KPHL		2005132	6	FAA		200505	TA			
US73380	3	I17-2  CONVERGING ILS RW17	KPHL		2005132	4	FAA		200505	TA			
US73380	3	I26    ILS PRM RW26	KPHL		2005132	2A	FAA		200505	TA			
US73380	3	I27L-1 ILS RW27L	KPHL		2005132	12A	FAA		200505	TA			
US73380	3	I27L-2 ILS PRM RW27L	KPHL		2005132	2A	FAA		200505	TA			
US73380	3	I27R   ILS RW27R	KPHL		2005132	10	FAA		200505	TA			
US73380	3	L09L   LOC RW09L	KPHL		2005132	4A	FAA		200505	TA			
US73758	3	D13    VOR/DME RW13	KSUX		2005076	17B	FAA		200503	TA			
US73758	3	D13-H  HI VORDME RW13	KSUX	04500	2005076	2	USAF		200503	TA			
US73758	3	D31-H  HI VORDME RW31	KSUX	04500	2005076	3	USAF		200503	TA			
US73758	3	I13    ILS RW13	KSUX		2005188	1D	FAA		200507	TA			
US73758	3	I13-H  HI ILS RW13	KSUX	04500	2005076	1A	USAF		200503	TA			
US73758	3	I31    ILS RW31	KSUX		2005188	24C	FAA		200507	TA			
US73758	3	I31-H  HI ILS RW31	KSUX	04500	2005076	4	FAA		200503	TA			
US73758	3	N13    NDB RW13	KSUX		2005188	15C	FAA		200507	TA			
US73758	3	N31    NDB RW31	KSUX		2005188	23B	FAA		200507	TA			
US73758	3	O13    GPS RW13(OVERLAY)	KSUX		2005076	17B	FAA		200503	TA			
US73758	3	O31    GPS RW31(OVERLAY)	KSUX		2005188	25B	FAA		200507	TA			
US73758	3	S31    VOR RW31	KSUX		2005188	25B	FAA		200507	TA			
US73758	3	T13    TACAN RW13	KSUX		2005076	17B	FAA		200503	TA			
US73758	3	T13-H  HI TACAN RW13	KSUX	04500	2005076	2	USAF		200503	TA			
US73758	3	T31    TACAN RW31	KSUX		2005188	25B	FAA		200507	TA			
US73758	3	T31-H  HI TACAN RW31	KSUX	04500	2005076	3	USAF		200503	TA			
US73767	3	D16R   VOR/DME RW16R	KEUG		2005356	4C	FAA		200602	A			
US73767	3	D34L   VORDME RW34L	KEUG		2005356	4D	FAA		200513	A			
US73767	3	EVORA  VOR-A	KEUG		2005356	6B	FAA		200513	A			
US73767	3	G16R   GPS RW16R	KEUG		2005356	B	FAA		200513	A			
US73767	3	G34L   GPS RW34L	KEUG		2005356	C	FAA		200513	A			
US73767	3	I16R   ILS RW16R	KEUG		2005356		FAA		200513	A			
US73767	3	I16R-Y ILS Y RW16R	KEUG		2005356		FAA		200513	A			
US73767	3	I16R-Z ILS Z RW16R	KEUG		2005356	35	FAA		200513	A			
US73767	3	L16L   LOCDME RW16L	KEUG		2005356	A	FAA		200513	A			
US73767	3	L16R   LOC RW16R	KEUG		2005300	34C	FAA		200511	A			
US73767	3	L16R-Y LOC Y RW16R	KEUG		2005356		FAA		200513	A			
US73767	3	L16R-Z LOCDME Z RW16R	KEUG		2005356		FAA		200513	A			
US73767	3	N16R   NDB RW16R	KEUG		2005244	29D	FAA		200509	A			
US73767	3	OGPSA  GPS-A(OVERLAY)	KEUG		2005356	6B	FAA		200513	A			
US73767	3	T16R   TACAN RW16R	KEUG		2005356	4C	FAA		200513	A			
US73767	3	T34L   TACAN RW34L	KEUG		2005356	4D	FAA		200513	A			
US73786	3	I05    ILS RW05	KMCN		2005356		FAA		200513	TA			
US73786	3	L05    LOC/DME RW05	KMCN		2005356		FAA		200513	TA			
US73858	3	O16    GPS RW16(OVERLAY)	KZ		2005300	7	FAA		200511	ANA			
US73858	3	S16    VOR RW16	KZ		2005300	7	FAA		200511	ANA			
US73888	3	G16    RNAV (GPS) RW16	KPSM		2006047	A	FAA		200602	A			J
US73888	3	I16    ILS RW16	KPSM		2006047	A	FAA		200602	A			
US73888	3	I34    ILS RW34	KPSM		2006047	1C	FAA		200602	A			
US73888	3	O34    GPS RW34(OVERLAY)	KPSM		2006047	A	FAA		200602	A			
US73888	3	S16    VOR RW16	KPSM		2006047	5	FAA		200603	A			
US73888	3	S34    VOR RW34	KPSM		2006047	A	FAA		200602	A			
US73888	3	T16    TACAN RW16	KPSM		2006047	5	FAA		200603	A			
US73888	3	T34    TACAN RW34	KPSM		2006047	A	FAA		200602	A			
US73898	3	EVORA  VOR-A	KTCS		2004330	9B	FAA		200412	TA			
US73898	3	GA     RNAV (GPS) A	KTCS		2004330		FAA		200412	TA			J
US73929	3	D25    VORDME RW25	KPMD		2006047	6A	FAA		200602	T			
US73929	3	I25-1  ILS RW25	KPMD		2006047	8A	FAA		200602	T			
US73929	3	I25-2  HI ILS/DME RW25	KPMD	13500	2006047		USAF		200602	T			
US73929	3	O25    GPS RW25(OVERLAY)	KPMD		2006047	6A	FAA		200602	T			
US73929	3	T25-1  TACAN RW25	KPMD		2006047	6A	FAA		200602	T			
US73929	3	T25-2  HI TACAN RW25	KPMD	13500	2006047		USAF		200602	T			
US73972	3	EVORA  VORDME-A	KZ		2003303	4	FAA		200311				
US73972	3	OGPSA  GPS-A(OVERLAY)	KZ		2003303	4	FAA		200311				
US74081	2	IVV1   WHITE RIVER1	KLEB		2006047		FAA		200602	TA			
US74081	3	I18    ILS RW18	KLEB		2004050	5	FAA		200402	TA			
US74336	2	BCHN7  BUCHANAN7	KZ		2003079		FAA		200303	A			
US74336	2	KANA1  KANAN 1	KZ		2005188		FAA		200507	A			
US74336	3	S19R   VOR RW19R	KZ		2005356	12C	FAA		200513	A			
US74336	3	X19R   LDA RW19R	KZ		2005356	7C	FAA		200513	A			
US74362	3	G13    GPS RW13	KZ		2004190	1B	USA		200407	TANA			
US74362	3	G31    GPS RW31	KZ		2004190	1B	USA		200407	TANA			
US74362	3	I31    ILS/DME RW31	KZ		2004190	2B	USA		200407	TANA			
US74362	3	M31    MLS/DME RW31	KZ		2004190	B	USA		200407	TANA			
US74362	3	T13    TACAN RW13	KZ		2004190	1B	USA		200407	TANA			
US74362	3	T31    TACAN RW31	KZ		2004190	1B	USA		200407	TANA			
US74420	1	CSI1   CENTERPOINT1	KRND		2004050		FAA		200402				
US74420	1	LEMIG1	KRND		2004106		FAA		200404				
US74420	1	MARCS7	KRND		2004050		FAA		200402				
US74420	1	STV1   STONEWALL1	KRND		2004050		FAA		200402				
US74420	3	D14R   VORDME RW14R	KRND	04200	2006047	1	USAF		200602				
US74420	3	D32L   VORDME RW32L	KRND	04200	2006047	1	USAF		200602				
US74420	3	G14L   RNAV (GPS) RW14L	KRND	04200	2006047		USAF		200602				
US74420	3	G14R   RNAV (GPS) RW14R	KRND	04200	2006047		USAF		200602				
US74420	3	G32L   RNAV (GPS) RW32L	KRND	04200	2006047		USAF		200602				
US74420	3	I14L   ILS RW14L	KRND	04200	2006047		USAF		200602				
US74420	3	I14L-H HI ILS RW14L	KRND	04200	2006047	1	USAF		200602				
US74420	3	I14R   ILS RW14R	KRND	04200	2006047		USAF		200602				
US74420	3	I32L   ILS RW32L	KRND	04200	2006047	1	USAF		200602				
US74420	3	I32R   ILS  RW32R	KRND	04200	2006047	1	USAF		200602				
US74420	3	I32R-H HI ILS RW32R	KRND	04200	2006047		USAF		200602				
US74420	3	L14L   LOC/DME RW14L	KRND	04200	2006047		USAF		200602				
US74420	3	L14L-H HI LOC/DME RW14L	KRND	04200	2006047	1	USAF		200602				
US74420	3	L14R   LOC/DME RW14R	KRND	04200	2006047		USAF		200602				
US74420	3	L32L   LOC/DME RW32L	KRND	04200	2006047	1	USAF		200602				
US74420	3	L32R   LOC/DME RW32R	KRND	04200	2006047	1	USAF		200602				
US74420	3	L32R-H HI LOC/DME RW32R	KRND	04200	2006047		USAF		200602				
US74420	3	T14L-H HI TACAN RW14L	KRND	04200	2006047	1	USAF		200602				
US74420	3	T14R   TACAN RW14R	KRND	04200	2006047	1	USAF		200602				
US74420	3	T32L   TACAN RW32L	KRND	04200	2006047	1	USAF		200602				
US74420	3	T32R-H HI TACAN RW32R	KRND	04200	2006047	1	USAF		200602				
US74521	3	D24    VORDME RW24	KERI		2004162	11B	FAA		200406	TA			
US74521	3	I06    ILS RW06	KERI		2004162	15B	FAA		200406	TA			
US74521	3	I24    ILS RW24	KERI		2004162	7B	FAA		200406	TA			
US74521	3	N24    NDB RW24	KERI		2004162	17B	FAA		200406	TA			
US74521	3	O06    GPS RW06(OVERLAY)	KERI		2004162	15B	FAA		200406	TA			
US74521	3	O24    GPS RW24(OVERLAY)	KERI		2004162	11B	FAA		200406	TA			
US74521	3	S06    VOR RW06	KERI		2004162	15B	FAA		200406	TA			
US74672	3	I13    ILS RW13	KGNF		2006047	1	FAA		200602	TANA			
US74672	3	L13    LOC RW13	KGNF		2006047	1	FAA		200602	TANA			
US74672	3	N13    NDB RW13	KGNF		2006047	1A	FAA		200602	TANA			
US74780	1	NESTO2	KZ		2006047		FAA		200602	TA			
US74780	3	I03    ILS RW03	KZ		2005188	20A	FAA		200507	TA			
US74780	3	O21    GPS RW21(OVERLAY)	KZ		2005188	14B	FAA		200507	TA			
US74780	3	S21    VOR RW21	KZ		2005188	14B	FAA		200507	TA			
US74795	3	D30    VORDME RW30	KNJK	13600	2005216		USN		200508	T			
US74795	3	S30    VOR RW30	KNJK	13600	2005216		USN		200508	T			
US74795	3	T08-H  HI TACAN RW08	KNJK	13600	2005300		USN		200511	T			
US74795	3	T26    TACAN RW26	KNJK	13600	2005300		USN		200511	T			
US74795	3	T26-H  HI TACAN RW26	KNJK	13600	2006047		USN		200602	T			
US74795	3	T30    TACAN RW30	KNJK	13600	2005216		USN		200508	T			
US74824	1	BREMN2	KCMH		2006047		FAA		200602	TA			
US74824	3	G10L   RNAV (GPS) RW10L	KCMH		2006047		FAA		200602	TA			J
US74824	3	G10R   RNAV (GPS) RW10R	KCMH		2006047		FAA		200602	TA			J
US74824	3	G28L   RNAV (GPS) RW28L	KCMH		2006047		FAA		200602	TA			J
US74824	3	G28R   RNAV (GPS) RW28R	KCMH		2006047		FAA		200602	TA			J
US74824	3	I10L   ILS RW10L	KCMH		2006047	17A	FAA		200602	TA			
US74824	3	I10R   ILS RW10R	KCMH		2006047	8	FAA		200602	TA			
US74824	3	I28L   ILS RW28L	KCMH		2006047	27B	FAA		200602	TA			
US74824	3	I28R   ILS RW28R	KCMH		2005244	2	FAA		200511	TA			
US74824	3	L10R   LOC RW10R	KCMH		2006047	8	FAA		200602	TA			
US74884	3	EVORA  VORDME-A	KZ		2003359	1A	FAA		200313	TANA			
US74884	3	G08    GPS RW08	KZ		2004050		FAA		200402	TANA			
US74884	3	G26    GPS RW26	KZ		2004050		FAA		200402	TANA			
US74884	3	OGPSA  GPS-A(OVERLAY)	KZ		2003359	1A	FAA		200313	TANA			
US74909	2	POTOR2	KZ		2004050		FAA		200505	TA			
US74909	3	I26    ILS RW26	KZ		2005356	11B	FAA		200513	TA			
US74909	3	O08    GPS RW08(OVERLAY)	KZ		2005356	5B	FAA		200513	TA			
US74909	3	O26    GPS RW26(OVERLAY)	KZ		2005356	12B	FAA		200513	TA			
US74909	3	S08    VOR RW08	KZ		2005356	5B	FAA		200513	TA			
US74909	3	S26    VOR RW26	KZ		2005356	12B	FAA		200513	TA			
US75026	3	G36    RNAV (GPS) RW36	KZ		2006047	A	FAA		200602	TANA			J
US75026	3	S18    VOR RW18	KZ		2006047	12A	FAA		200602	TANA			
US75095	2	BLUES2	KSUS		2005300		FAA		200511	A			
US75095	2	CARDS7	KSUS		2005356		FAA		200513	A			
US75095	2	GATWY4	KSUS		2005300		FAA		200511	A			
US75095	2	LINDY2	KSUS		2005300		FAA		200511	A			
US75095	2	OZARK3	KSUS		2005300		FAA		200511	A			
US75095	2	PLESS1	KSUS		2005300		FAA		200511	A			
US75095	2	TURBO5	KSUS		2005300		FAA		200511	A			
US75095	3	I08R   ILS RW08R	KSUS		2006019	13B	FAA		200601	A			
US75095	3	I26L   ILS RW26L	KSUS		2005300		FAA		200511	A			
US75095	3	N08R   NDB RW08R	KSUS		2005300	11C	FAA		200511	A			
US75182	3	I36    ILS RW36	KZ		2004162	2A	FAA		200406				
US75303	3	N31    NDB RW31	KDBQ		2004106	8E	FAA		200404	A			
US75303	3	O13    GPS RW13(OVERLAY)	KDBQ		2004106	9A	FAA		200404	A			
US75303	3	O31    GPS RW31(OVERLAY)	KDBQ		2004106	8E	FAA		200404	A			
US75303	3	S13    VOR RW13	KDBQ		2004106	9A	FAA		200404	A			
US75303	3	S31    VOR RW31	KDBQ		2004106	11E	FAA		200404	A			
US75384	1	ARLIN3	KZ		2005188		FAA		200507	TANA			
US75384	1	BLH4   BLYTHE4	KZ		2005188		FAA		200507	TANA			
US75384	1	JCOBS2	KZ		2004106		FAA		200404	TANA			
US75384	1	SUNSS5	KZ		2005188		FAA		200507	TANA			
US75384	3	FNDBA  NDBA	KZ		2005132		FAA		200505	TANA			
US75384	3	G04R   GPS RW04R	KZ		2005132		FAA		200505	TANA			
US75384	3	OGPSA  GPS-A(OVERLAY)	KZ		2005132		FAA		200505	TANA			
US75432	3	EVORA  VOR-A	KFYV		2005300	24B	FAA		200511	TA			
US75432	3	L16    LOC RW16	KFYV		2005300	16A	FAA		200511	TA			
US75432	3	OGPSA  GPS-A(OVERLAY)	KFYV		2005300	24B	FAA		200511	TA			
US75503	1	HELNS4	KZ		2003135		FAA		200305	TA			
US75503	3	EVORA  VORDME-A	KZ		2005244	3	FAA		200509	TA			
US75503	3	G17    RNAV (GPS) RW17	KZ		2005356		FAA		200513	TA			J
US75503	3	G35    RNAV (GPS) RW35	KZ		2005356		FAA		200513	TA			J
US75503	3	L17    LOC RW17	KZ		2005356	1	FAA		200513	TA			
US75549	2	FOYER2	KFSI		2004050		USA		200402	A			
US75549	2	NEADS1	KFSI		2004050		USA		200402	A			
US75549	2	NOOGA2	KFSI		2004050		USA		200402	A			
US75549	3	D17    VORDME RW17	KFSI		2004106		USA		200404	A			
US75549	3	N17    NDB RW17	KFSI		2004106	8A	USA		200404	A			
US75549	3	N35    NDB 1 RW35	KFSI		2005076	10B	USA		200503	A			
US75549	3	O17    GPS RW17(OVERLAY)	KFSI		2004106	8A	USA		200404	A			
US75549	3	O35    GPS RW35(OVERLAY)	KFSI		2005076	10B	USA		200503	A			
US75549	3	S35    VOR RW35	KFSI		2004106	13A	USA		200404	A			
US75644	3	EVORA  VOR-A	KIRK		2003247	14A	FAA		200309				
US75644	3	OGPSA  GPS-A(OVERLAY)	KIRK		2003247	14A	FAA		200309				
US75707	2	SNAKO1	KTWF		2003191		FAA		200307	TA			
US75707	3	D07    VORDME RW07	KTWF		2006047	A	FAA		200602	TA			
US75707	3	I25    ILS RW25	KTWF		2006047	8A	FAA		200602	TA			
US75707	3	N25    NDB RW25	KTWF		2006047	5B	FAA		200602	TA			
US75707	3	O07    GPS RW07(OVERLAY)	KTWF		2006047	3A	FAA		200602	TA			
US75707	3	O25    GPS RW25(OVERLAY)	KTWF		2006047	5B	FAA		200602	TA			
US75707	3	S07    VOR RW07	KTWF		2006047	3A	FAA		200602	TA			
US75707	3	S25    VOR RW25	KTWF		2006047	15A	FAA		200602	TA			
US75855	1	KEKEE3	KFFO		2005020		FAA		200501	T			
US75855	3	G05L   RNAV (GPS) RW05L	KFFO	03100	2005188		USAF		200507	T			
US75855	3	G23R   RNAV (GPS) RW23R	KFFO	03100	2005188		USAF		200507	T			
US75855	3	I05L   ILS RW05L	KFFO	03100	2005188	1	USAF		200507	T			
US75855	3	I23R   ILS RW23R	KFFO	03100	2005188	1	USAF		200507	T			
US75855	3	I23R-Z ILS Z  RW23R	KFFO	03100	2005188		USAF		200507	T			
US75855	3	T05L   TACAN RW05L	KFFO	03100	2005188	1	USAF		200507	T			
US75855	3	T05R   TACAN RW05R	KFFO	03100	2005188		USAF		200507	T			
US75855	3	T23L   TACAN RW23L	KFFO	03100	2005188		USAF		200507	T			
US75855	3	T23R   TACAN RW23R	KFFO	03100	2005188	1	USAF		200507	T			
US75867	3	D07    VORDME RW07	PAGA		2002276	6B	FAA		200503	A			
US75867	3	D07-H  HI VORDME RW07	PAGA	07000	2005076	1	USAF		200503	A			
US75867	3	D25    HI VORDME RW25	PAGA	07000	2005076	1	USAF		200503	A			
US75867	3	FNDBA  NDBA	PAGA		2002276		FAA		200404	A			
US75867	3	G07    GPS RW07	PAGA		2002276		FAA		200211	A			
US75867	3	G25    GPS RW25	PAGA		2002276		FAA		200211	A			
US75867	3	I25    ILS/DME RW25	PAGA		2002276	1	FAA		200503	A			
US75867	3	I25-H  HI ILS/DME RW25	PAGA	07000	2005076		USAF		200503	A			
US75867	3	S25    VOR RW25	PAGA		2002276	9B	FAA		200211	A			
US75867	3	T07    TACAN RW07	PAGA		2002276	6B	FAA		200503	A			
US75867	3	T07-H  HI TACAN RW07	PAGA	07000	2005076	1	USAF		200503	A			
US75867	3	T25    HI TACAN RW25	PAGA	07000	2005076	1	USAF		200503	A			
US75885	1	BITHO7	KXMR		2004218		FAA		200408	T			
US75885	3	TTACA  TACAN A	KXMR	03000	2005300	1	USAF		200511	T			
US75992	3	EVORA  VOR DME-A	KZ		2003247	10	FAA		200309	TA			
US75992	3	I24    ILS RW24	KZ		2003247	1	FAA		200309	TA			
US75992	3	N06    NDB RW06	KZ		2004274	10	FAA		200410	TA			
US76049	3	D03    VOR/DME RW03	KZ		2005076	8	FAA		200503	TANA			
US76166	3	S22    VOR RW22	KZ		2004218	8B	FAA		200408	A			
US76166	3	T22    TACAN RW22	KZ		2004218	8B	FAA		200408	A			
US76295	3	G18    RNAV (GPS) RW18	KLBO		2005244	A	FAA		200509	ANA			J
US76295	3	G36    RNAV (GPS) RW36	KLBO		2005244	A	FAA		200509	ANA			J
US76295	3	N36    NDB RW36	KLBO		2005300	6A	FAA		200511	ANA			
US76450	3	S31    VOR RW31	KMWL		2005132	10B	FAA		200505	T			
US76471	3	EVORA  VORDME-A	KBTM		2005356	3B	FAA		200601	TA			
US76471	3	EVORB  VOR-B	KBTM		2005356	1B	FAA		200513	TA			
US76471	3	G15    RNAV (GPS) RW15	KBTM		2006047	A	FAA		200602	TA			J
US76471	3	I15    ILS RW15	KBTM		2005356	5B	FAA		200513	TA			
US76471	3	L15    LOC/DME RW15	KBTM		2006047	7	FAA		200602	TA			
US76471	3	OGPSA  GPS-A(OVERLAY)	KBTM		2005356	3B	FAA		200513	TA			
US76471	3	OGPSB  GPS-B(OVERLAY)	KBTM		2005356	1B	FAA		200513	TA			
US76610	2	ATKA1	PA		2005244		FAA		200509	TANA			
US76610	2	EIVRS1	PA		2005244		FAA		200509	TANA			
US76610	3	GGPSA  GPSA	PA		2003023		FAA		200301	TANA			
US76615	3	EVORA  VORDME-A	KZ		2003023	4	FAA		200301	TANA			
US76615	3	I32    ILS RW32	KZ		2003023	1	FAA		200301	TANA			
US76615	3	OGPSA  GPS-A(OVERLAY)	KZ		2003023	4	FAA		200301	TANA			
US76921	3	O18    GPS RW18(OVERLAY)	KZ		2005300	4B	FAA		200511	TANA			
US76921	3	S18    VOR RW18	KZ		2005300	4B	FAA		200511	TANA			
US76967	3	I01L   ILS RW01L	KIAB	04100	2004330		USAF		200412	T			
US76967	3	I19R   ILS RW19R	KIAB	04100	2004330		USAF		200412	T			
US76967	3	T01L   TACAN RW01L	KIAB	04100	2004330		USAF		200412	T			
US76967	3	T01R   TACAN RW01R	KIAB	04100	2004330		USAF		200412	T			
US76967	3	T19L   TACAN RW19L	KIAB	04100	2004330		USAF		200412	T			
US76967	3	T19R   TACAN RW19R	KIAB	04100	2004330		USAF		200412	T			
US77021	3	D04    VORDME RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	D22    VORDME RW22	KNBG	03100	2006075		USN		200603	T			
US77021	3	I04    ILS RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	L04    LOC/DME RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	T04    TACAN RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	T04-Y  HI TACAN Y RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	T04-Z  HI TACAN Z RW04	KNBG	03100	2005300		USN		200511	T			
US77021	3	T22    TACAN RW22	KNBG	03100	2006075		USN		200603	T			
US77021	3	T22-Y  HI TACAN Y RW22	KNBG	03100	2005300		USN		200511	T			
US77021	3	T22-Z  HI TACAN Z RW22	KNBG	03100	2005300		USN		200511	T			
US77036	3	T05    TACAN RW05	KNBC	03100	2005272		USN		200510				
US77036	3	T14    TACAN RW14	KNBC	03100	2005272		USN		200510				
US77036	3	T23-1  TACAN RW23	KNBC	03100	2005272		USN		200510				
US77036	3	T23-2  HI TACAN Z RW23	KNBC	03100	2005272		USN		200510				
US77036	3	T23-4  HI TACAN Y RW23	KNBC	03100	2005272		USN		200510				
US77036	3	T23-6  HI TACAN X RW23	KNBC	03100	2005272		USN		200510				
US77145	3	I22    ILS RW22	KTXK		2005300	15	FAA		200511	TA			
US77145	3	L04    LOC BC RW04	KTXK		2005300	12A	FAA		200511	TA			
US77145	3	O13    GPS RW13(OVERLAY)	KTXK		2005300	15A	FAA		200511	TA			
US77145	3	S13    VOR RW13	KTXK		2005300	15A	FAA		200511	TA			
US77270	3	G14    RNAV (GPS) RW14	KZ		2004162		FAA		200406	ANA			J
US77270	3	S14    VOR RW14	KZ		2004162	4A	FAA		200406	ANA			
US77275	3	D35    VOR/DME RW35	KZ		2005076	A	FAA		200503	ANA			
US77275	3	D35-H  HI VOR/DME RW35	KZ	08400	2005076	A	FAA		200503	ANA			
US77275	3	I17    ILS RW17	KZ		2005076	1B	FAA		200503	ANA			
US77275	3	I17-H  HI ILS RW17	KZ	08400	2005076	B	USAF		200503	ANA			
US77275	3	T35-H  HI TACAN RW35	KZ	08400	2005076	A	FAA		200503	ANA			
US77290	3	D08    VORDME RW08	KAPG		2005188	1	USA		200507	T			
US77290	3	D22    VORDME RW22	KAPG		2005188		USA		200507	T			
US77290	3	G08    GPS RW08	KAPG		2005188		USA		200507	T			
